subject_id,domain,word,language,semantic,semantic.1,latency_ms,x_norm,y_norm,x_viz,y_viz,canvas_width,canvas_height,session_id,Hi_Read,Hi_Write,En_Read,En_Write,first_language,language_count,state_ut,age,gender,education,dominant_hand
73233,body-parts,haath,hinglish,हाथ,हाथ,10333.8,0.3504658556222813,0.4750181028240405,-0.2990682887554374,-0.0499637943519188,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,pair,hinglish,पैर,पैर,3012.4,0.428266606325929,0.7530774800868936,-0.1434667873481419,0.5061549601737871,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,aanhkein,hinglish,आँखें,आँखें,3173.8,0.4118741993167174,0.1718561428916244,-0.1762516013665651,-0.6562877142167511,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,muh,hinglish,मुँह,मुँह,1713.1,0.4301681483511383,0.3031619599324161,-0.1396637032977232,-0.3936760801351677,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,ungliyan,hinglish,उंगलियाँ,उंगलियाँ,6197.3,0.2762604459138766,0.4808110065170166,-0.4474791081722468,-0.0383779869659667,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,sir,hinglish,सिर,सिर,2838.2,0.431030702149732,0.1023412985759111,-0.137938595700536,-0.7953174028481776,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,baal,hinglish,बाल,बाल,1295.4,0.4301075641710388,0.038619357953174,-0.1397848716579224,-0.922761284093652,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,naak,hinglish,नाक,नाक,2420.7,0.4287817228821792,0.2317161477190441,-0.1424365542356416,-0.5365677045619117,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,kaan,hinglish,कान,कान,1115.7,0.3031888880462244,0.2877142167511465,-0.3936222239075511,-0.424571566497707,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,daant,hinglish,दाँत,दाँत,4413.9,0.4659619484902872,0.3630219647598359,-0.0680761030194254,-0.2739560704803282,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,jeebh,hinglish,जीभ,जीभ,2679.5,0.4032536432136007,0.3649529326574945,-0.1934927135727985,-0.2700941346850108,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,gaal,hinglish,गाल,गाल,3920.6,0.3720816749821657,0.2915761525464639,-0.2558366500356684,-0.4168476949070722,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,gardan,hinglish,गर्दन,गर्दन,3483.7,0.4300112361796418,0.4402606806661839,-0.1399775276407163,-0.1194786386676322,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,pet,hinglish,पेट,पेट,3300.9,0.429443295662571,0.5445329471397538,-0.141113408674858,0.0890658942795075,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,peeth,hinglish,पीठ,पीठ,1560.1,0.432463603604895,0.6005310161718561,-0.1350727927902099,0.2010620323437122,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,body-parts,ghutna,hinglish,घुटना,घुटना,5201.3,0.416114519231704,0.6739077962828868,-0.167770961536592,0.3478155925657735,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,sher,hinglish,शेर,शेर,8379.9,0.5705489963953674,0.3610909968621771,0.1410979927907347,-0.2778180062756457,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,cheetah,hinglish,चीता,चीता,1772.7,0.6571226243013033,0.3533671252715423,0.3142452486026066,-0.2932657494569153,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,gaay,hinglish,गाय,गाय,6404.6,0.2410607731363442,0.335988414192614,-0.5178784537273114,-0.3280231716147719,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,bhes,hinglish,भैंस,भैंस,7210.9,0.2423994683363807,0.2741974414675356,-0.5152010633272386,-0.4516051170649288,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,kutta,hinglish,कुत्ता,कुत्ता,7229.4,0.3480968653963429,0.3417813178855901,-0.3038062692073141,-0.3164373642288197,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,billi,hinglish,बिल्ली,बिल्ली,1505.7,0.4056585030159725,0.3379193820902727,-0.1886829939680548,-0.3241612358194545,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,bakri,hinglish,बकरी,बकरी,4521.1,0.2407369576438967,0.4209510016895969,-0.5185260847122065,-0.1580979966208061,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,ghoda,hinglish,घोड़ा,घोड़ा,2428.4,0.3030578216627763,0.4248129374849143,-0.3938843566744473,-0.1503741250301713,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,gadha,hinglish,गधा,गधा,2437.9,0.297915343270255,0.4866039102099928,-0.40416931345949,-0.0267921795800144,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,oont,hinglish,ऊँट,ऊँट,1960.1,0.1823101268561972,0.3437122857832488,-0.6353797462876054,-0.3125754284335023,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,bhed,hinglish,भेड़,भेड़,1530.7,0.1828758782747397,0.4228819695872556,-0.6342482434505204,-0.1542360608254888,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,bhediya,hinglish,भेड़िया,भेड़िया,3079.6,0.6007447128083307,0.4402606806661839,0.2014894256166615,-0.1194786386676322,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,suar,hinglish,सूअर,सूअर,1566.4,0.1839699166429352,0.2664735698769008,-0.6320601667141295,-0.4670528602461984,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,baagh,hinglish,बाघ,बाघ,4522.7,0.579994678059567,0.3012309920347574,0.1599893561191339,-0.3975380159304851,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,hiran,hinglish,हिरण,हिरण,2979.9,0.3098995774774689,0.2741974414675356,-0.3802008450450622,-0.4516051170649288,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
73233,animals,lomdi,hinglish,लोमड़ी,लोमड़ी,1879.9,0.5159593435935946,0.3050929278300748,0.0319186871871892,-0.3898141443398504,1068.0,544.0,7qcl9kAGwA6XevJ63fN5,4,3,5,5,Gujarati,3,Gujarat,22,Male,15,Left
83682,foods,pani puri,hinglish,पानी पुरी,पानी पुरी,25134.2,0.1703858590706018,0.0602241295731272,-0.6592282818587964,-0.8795517408537454,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,sabzi,hinglish,सब्ज़ी,सब्ज़ी,3130.8,0.7581441263573544,0.2554963072799338,0.5162882527147088,-0.4890073854401323,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,roti,hinglish,रोटी,रोटी,2837.7,0.8080790086067718,0.3485699620747668,0.6161580172135437,-0.3028600758504662,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,chawal,hinglish,चावल,चावल,5766.8,0.6938179678394006,0.4671932475975933,0.3876359356788013,-0.0656135048048133,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,daal,hinglish,दाल,दाल,1577.9,0.748036159252679,0.5657418232627106,0.4960723185053579,0.1314836465254212,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,khicdi,hinglish,खिचड़ी,खिचड़ी,8530.1,0.9209358884860496,0.5766916650032793,0.8418717769720989,0.1533833300065585,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,dahi,hinglish,दही,दही,4304.3,0.5853178596185238,0.129573127263395,0.1706357192370475,-0.74085374547321,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,dooth,hinglish,दूध,दूध,2097.5,0.4188896899783705,0.7391143174883801,-0.1622206200432588,0.4782286349767601,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,foods,chaat,hinglish,चाट,चाट,2828.7,0.1086208834438574,0.1715475206022413,-0.7827582331122851,-0.6569049587955174,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,furniture-practice,darwaaza,hinglish,दरवाजा,दरवाजा,13740.9,0.8194124456976491,0.4963928255724429,0.6388248913952983,-0.0072143488551141,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,furniture-practice,chair,english,कुर्सी,कुर्सी,7549.8,0.3193004092157632,0.1916222304599504,-0.3613991815684736,-0.6167555390800992,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,furniture-practice,table,english,मेज़,मेज,3211.0,0.4234655541724141,0.2025720722005189,-0.1530688916551716,-0.594855855598962,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,hera,hinglish,हरा,हरा,5383.8,0.6224719352636351,0.4051441444010379,0.2449438705272701,-0.189711711197924,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,neela,hinglish,नीला,नीला,2413.3,0.6918996673559291,0.5876415067438479,0.3837993347118582,0.1752830134876957,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,laal,hinglish,लाल,लाल,2703.8,0.3641262595334855,0.6314408737061222,-0.271747480933029,0.2628817474122444,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,peela,hinglish,पीला,पीला,2913.9,0.497701859864022,0.2719210698907867,-0.0045962802719559,-0.4561578602184265,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,kaala,hinglish,काला,काला,1965.6,0.0625105250749385,0.0602241295731272,-0.8749789498501229,-0.8795517408537454,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,safid,hinglish,सफेद,सफेद,5723.3,0.9586054692313724,0.8832872337391998,0.9172109384627448,0.7665744674783996,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,naaringe,hinglish,नारंगी,नारंगी,9058.0,0.4362291207599301,0.4544184322335966,-0.1275417584801397,-0.0911631355328067,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,gulaabi,hinglish,गुलाबी,गुलाबी,14125.5,0.2002017431515,0.9106618380906214,-0.5995965136969998,0.8213236761812428,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,colours,bhuura,hinglish,भूरा,भूरा,8906.5,0.8293595455936873,0.1514728107445322,0.6587190911873746,-0.6970543785109355,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,kutta,hinglish,कुत्ता,कुत्ता,7424.1,0.8582939611927234,0.4580683794804528,0.7165879223854468,-0.0838632410390943,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,billi,hinglish,बिल्ली,बिल्ली,2465.2,0.707619333934596,0.1459978898742479,0.4152386678691919,-0.7080042202515042,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,chuuha,hinglish,चूहा,चूहा,8708.4,0.564206131294107,0.2354215974222247,0.128412262588214,-0.5291568051555504,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,pakshi,hinglish,पक्षी,पक्षी,8966.0,0.1770870979400072,0.4744931420913057,-0.6458258041199856,-0.0510137158173885,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,kabootar,hinglish,कबूतर,कबूतर,7313.2,0.1850831571126479,0.2244717556816561,-0.6298336857747042,-0.5510564886366877,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,baagh,hinglish,बाघ,बाघ,5970.3,0.7158901267421406,0.9197867062077618,0.4317802534842812,0.8395734124155236,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,sher,hinglish,शेर,शेर,3101.0,0.4502001834082623,0.8814622601157718,-0.0995996331834753,0.7629245202315436,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,hiran,hinglish,हिरण,हिरण,3843.4,0.5827065136852505,0.6971399241495337,0.165413027370501,0.3942798482990675,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
83682,animals,moor,hinglish,मोर,मोर,7769.3,0.3078098662771097,0.3540448829450512,-0.3843802674457804,-0.2919102341098976,1444.0,574.75,Bq4b2GF0lZnMxvhrIQvT,2,3,5,4,Hindi,2,Maharashtra,24,Male,17,Right
94502,foods,चावल,hindi,चावल,चावल,15884.0,0.4106952032611182,0.1853729181752353,-0.1786095934777636,-0.6292541636495294,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,बाजरा,hindi,बाजरा,बाजरा,6236.1,0.4174343273039026,0.388124547429399,-0.1651313453921947,-0.223750905141202,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,उड़द,hindi,उड़द,उड़द,6604.2,0.4223870185003923,0.5831523050929278,-0.1552259629992154,0.1663046101858556,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,राजमा,hindi,राजमा,राजमा,6557.4,0.4790992305975473,0.5850832729905865,-0.0418015388049053,0.1701665459811729,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,टमाटर,hindi,टमाटर,टमाटर,6308.0,0.4286556090209705,0.8110065170166546,-0.142688781958059,0.6220130340333092,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,बैंगन,hindi,बैंगन,बैंगन,6936.9,0.4821752050871347,0.8090755491189959,-0.0356495898257306,0.6181510982379919,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,foods,मूली,hindi,मूली,मूली,6677.2,0.3770120719836358,0.814868452811972,-0.2459758560327284,0.6297369056239439,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,furniture-practice,wood,hinglish,लकड़ी,लकड़ी,36905.9,0.3422619198995923,0.335988414192614,-0.3154761602008153,-0.3280231716147719,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,furniture-practice,chair,english,कुर्सी,कुर्सी,1784.1,0.289546569562909,0.3379193820902727,-0.420906860874182,-0.3241612358194545,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,furniture-practice,table,english,मेज़,मेज,1618.0,0.3993986109364865,0.3340574462949554,-0.2012027781270269,-0.3318851074100892,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,furniture-practice,bed,english,बिस्तर,बिस्तर,5514.2,0.726997737762608,0.3050929278300748,0.453995475525216,-0.3898141443398504,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,body-parts,सिर,hindi,सिर,सिर,32356.9,0.3487357064358616,0.1834419502775766,-0.3025285871282767,-0.6331160994448467,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,body-parts,कान,hindi,कान,कान,5830.6,0.3470482058846619,0.2471638909003138,-0.3059035882306761,-0.5056722181993725,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,body-parts,मुँह,hindi,मुँह,मुँह,5117.5,0.3468447592423244,0.316678735216027,-0.3063104815153511,-0.3666425295679459,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,body-parts,कंधा,hindi,कंधा,कंधा,5234.1,0.1392626191424806,0.4923968139029688,-0.7214747617150388,-0.0152063721940622,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,body-parts,घुटना,hindi,घुटना,घुटना,6797.5,0.3163016190961943,0.5947381124788801,-0.3673967618076114,0.1894762249577601,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,गाय,hindi,गाय,गाय,23362.5,0.44762536543126,0.3282645426019792,-0.1047492691374799,-0.3434709147960415,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,घोड़ा,hindi,घोड़ा,घोड़ा,7567.8,0.4518756684522538,0.575428433502293,-0.0962486630954922,0.150856867004586,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,कुत्ता,hindi,कुत्ता,कुत्ता,6342.0,0.396519834305416,0.3282645426019792,-0.2069603313891679,-0.3434709147960415,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,बाघ,hindi,बाघ,बाघ,6537.5,0.8407417739981441,0.4692251991310644,0.6814835479962882,-0.0615496017378711,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,सियार,hindi,सियार,सियार,6739.9,0.1562277909958903,0.5831523050929278,-0.6875444180082193,0.1663046101858556,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
94502,animals,नीलगाय,hindi,नीलगाय,नीलगाय,6494.4,0.4535275918373388,0.6565290852039585,-0.0929448163253223,0.3130581704079169,1061.59375,544.0,HuG8VyxAWuDb2m9eEDx1,5,3,5,5,Hindi,5,Bihar,27,Male,19,Right
81851,foods,दाल,hindi,दाल,दाल,12656.2,0.5506614961561476,0.1787441759297295,0.1013229923122951,-0.6425116481405408,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,foods,चावल,hindi,चावल,चावल,13287.8,0.624104139905747,0.1775590215604388,0.2482082798114939,-0.6448819568791223,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,foods,रोटी,hindi,रोटी,रोटी,9608.2,0.5181451419744134,0.1175986842985444,0.0362902839488268,-0.7648026314029112,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,foods,सब्ज़ी,hindi,सब्ज़ी,सब्ज़ी,11056.3,0.5911587842139263,0.1164618632053506,0.1823175684278526,-0.7670762735892989,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,foods,चाय,hindi,चाय,चाय,11247.4,0.8673692973118488,0.144736829722027,0.7347385946236975,-0.710526340555946,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,furniture-practice,लकड़ी,hindi,लकड़ी,लकड़ी,39686.7,0.5127376577183747,0.4783281558181264,0.0254753154367493,-0.0433436883637471,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,furniture-practice,काउच,hindi,काउच,काउच,6071.5,0.4212764939770801,0.476393171345136,-0.1574470120458397,-0.047213657309728,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,आंख,hindi,आँख,आंख,10576.3,0.5134542274057895,0.1706656246126505,0.0269084548115789,-0.6586687507746989,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,हाथ,hindi,हाथ,हाथ,9008.3,0.4274139880468464,0.3045665737640031,-0.1451720239063071,-0.3908668524719937,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,पैर,hindi,पैर,पैर,9879.2,0.4846584221682916,0.4082817533264973,-0.0306831556634167,-0.1834364933470054,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,बाल,hindi,बाल,बाल,8696.6,0.509477076880289,0.0924922637140457,0.0189541537605779,-0.8150154725719084,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,कान,hindi,कान,कान,8384.2,0.4291309207638554,0.1745355935586313,-0.1417381584722891,-0.6509288128827373,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,body-parts,नाक,hindi,नाक,नाक,9152.0,0.5085461333725804,0.2422600501132958,0.0170922667451607,-0.5154798997734082,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,कुत्ता,hindi,कुत्ता,कुत्ता,9695.3,0.4807636586681836,0.556114570015517,-0.0384726826636327,0.112229140031034,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,बिल्ली,hindi,बिल्ली,बिल्ली,8457.0,0.6302065109272547,0.5541795541716616,0.2604130218545093,0.1083591083433233,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,शेर,hindi,शेर,शेर,7935.9,0.5450643762068073,0.0734810324092589,0.0901287524136145,-0.8530379351814821,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,साँप,hindi,साँप,साँप,10576.1,0.688692174540244,0.2387529055187607,0.377384349080488,-0.5224941889624786,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,मछली,hindi,मछली,मछली,8728.3,0.549915757584265,0.387770891339831,0.09983151516853,-0.224458217320338,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
81851,animals,चूहा,hindi,चूहा,चूहा,10055.6,0.4145196718213468,0.2577399406599791,-0.1709606563573062,-0.4845201186800417,734.4000244140625,543.2000122070312,IqneyRimiRW4kS3T2yDx,5,3,5,5,Hindi,2,Chhattisgarh,24,Male,16,Right
83169,foods,peas,english,मटर,मटर,31518.1,0.0789441223633896,0.3919864832247164,-0.8421117552732207,-0.2160270335505671,1061.59375,544.0,Mavi22vTqAVPlwdKOK98,5,4,5,4,English,2,Madhya Pradesh,26,Male,17,Right
83169,foods,potatoes,english,आलू,आलू,3084.8,0.0587906115438485,0.5464639150374125,-0.8824187769123029,0.092927830074825,1061.59375,544.0,Mavi22vTqAVPlwdKOK98,5,4,5,4,English,2,Madhya Pradesh,26,Male,17,Right
83169,foods,milk,english,दूध,दूध,3998.9,0.5979102792956745,0.4286748732802317,0.195820558591349,-0.1426502534395365,1061.59375,544.0,Mavi22vTqAVPlwdKOK98,5,4,5,4,English,2,Madhya Pradesh,26,Male,17,Right
